Chapter,Poem,Poem_Sub_Ctgry,Poem_Title,Original_Text,Kunyomi_Reading,Kana_Transcription,Notes,Textual_Varients,Matter,Reading_Varient,Kana_len1,Kana_len2
12,3237,3220,（問答歌）,豊國能 聞乃高濱 高々二 君待夜等者 左夜深来,豊国の 企救の高浜高々 に君待つ 夜らはさ 夜更けにけり,とよくにの きくのたかはま たかたかに きみまつよらは さよふけにけり,右二首,なし,地名 福岡 北九州市 序詞 遊行女婦 羈旅,"とよくにの[寛],
きくのたかはま[寛],
たかたかに[寛],
きみまつよらは[寛],
さよふけにけり[寛],





「https://ja.wikisource.org/w/index.php?title=万葉集/第十二巻&oldid=210317」から取得
カテゴリ: 万葉集100%783年和歌日本の古代文学日本の上古文学奈良時代GFDLCC-BY-SA-3.0






このページの最終更新日時は 2023年9月5日 (火) 15:42 です。
テキストはクリエイティブ・コモンズ 表示-継承ライセンスのもとで利用できます。追加の条件が適用される場合があります。詳細については利用規約を参照してください。


プライバシー・ポリシー
Wikisourceについて
免責事項
行動規範
開発者
統計
Cookieに関する声明
モバイルビュー














検索













検索





万葉集/第十二巻




























言語を追加


話題を追加",31,35
13,3238,3221,雜歌,冬<木>成 春去来者 朝尓波 白露置 夕尓波 霞多奈妣久 汗瑞能振 樹奴礼我之多尓 鴬鳴母,冬こもり 春さり来れば 朝には 白露置き 夕には 霞たなびく 汗瑞能振 木末が下に 鴬鳴くも,ふゆこもり はるさりくれば あしたには しらつゆおき ゆふへには かすみたなびく **** こぬれがしたに うぐひすなくも,右一首,歌 [西] 謌 / 不 -> 木 [元][天][類],雑歌 難訓 動物 国見歌 春,"ふゆこもり,[寛]ふゆこなり,
はるさりくれば,[寛]はるさりくれは,
あしたには[寛],
しらつゆおき,[寛]しらつゆおきて,
ゆふへには[寛],
かすみたなびく,[寛]かすみたなひく,
,****,[寛]あめのふる,
こぬれがしたに,[寛]こぬれかしたに,
うぐひすなくも,[寛]うくひすなくも,",53,61
13,3239,3222,なし,三諸者 人之守山 本邊者 馬酔木花開 末邊方 椿花開 浦妙 山曽 泣兒守山,みもろは 人の守る山 本辺は 馬酔木花咲き 末辺は 椿花咲く うらぐはし山ぞ 泣く子守る山,みもろは ひとのもるやま もとへは あしびはなさき すゑへは つばきはなさく うらぐはしやまぞ なくこもるやま,右一首,なし,雑歌 植物 山讃美 神山 三輪山 明日香 地名,"みもろは,[寛]みむろは,
ひとのもるやま[寛],
もとへは,[寛]もとへには,
あしびはなさき,[寛]つつしはなさき,
すゑへは,[寛]すゑへには,
つばきはなさく,[寛]つはきはなさく,
うらぐはしやまぞ,[寛]うらくはしやまそ,
なくこもるやま[寛],",48,55
13,3240,3223,なし,霹靂之 日香天之 九月乃 <鍾>礼乃落者 鴈音文 未来鳴 甘南備乃 清三田屋乃 垣津田乃 池之堤<之> 百不足 <五十>槻枝丹 水枝指 秋赤葉 真割持 小鈴<文>由良尓 手弱女尓 吾者有友 引攀而 峯文十遠仁 捄手折 吾者持而徃 公之頭刺荷,かむとけの 日香空の 九月の しぐれの降れば 雁がねも いまだ来鳴かぬ 神なびの 清き御田屋の 垣つ田の 池の堤の 百足らず 斎槻の枝に 瑞枝さす 秋の黄葉 まき持てる 小鈴もゆらに 手弱女に 我れはあれども 引き攀ぢて 枝もとををに ふさ手折り 我は持ちて行く 君がかざしに,かむとけの **そらの ながつきの しぐれのふれば かりがねも いまだきなかぬ かむなびの きよきみたやの かきつたの いけのつつみの ももたらず いつきのえだに みづえさす あきのもみちば まきもてる をすずもゆらに たわやめに われはあれども ひきよぢて えだもとををに ふさたをり わはもちてゆく きみがかざしに,（右二首）,鐘 -> 鍾 [天][類][紀] / <> -> 之 [西（左書）][元][天][類] / 邙 -> 五十 [万葉考] / 父 -> 文 [元][天][紀],雑歌 動物 枕詞 神祭り 寿歌 秋 植物 宴席 三輪山 地名,"かむとけの,[寛]かみとけの,
**そらの,[寛]ひかるみそらの,
ながつきの,[寛]なかつきの,
しぐれのふれば,[寛]しくれのふれは,
かりがねも,[寛]かりかねも,
いまだきなかぬ,[寛]いまたきなかす,
かむなびの,[寛]かみなひの,
きよきみたやの[寛],
かきつたの[寛],
いけのつつみの[寛],
ももたらず,[寛]ももたらす,
いつきのえだに,[寛]みそのつきえに,
みづえさす,[寛]みつえさす,
あきのもみちば,[寛]あきのもみちは,
まきもてる,[寛]まさけもち,
をすずもゆらに,[寛]をすすもゆらに,
たわやめに[寛],
われはあれども,[寛]われはあれとも,
ひきよぢて,[寛]ひきよちて,
えだもとををに,[寛]みねもとををに,
ふさたをり,[寛]うちたをり,
わはもちてゆく,[寛]われはもてゆき,
きみがかざしに,[寛]きみかかさしに,",137,159
13,3241,3224,反歌,獨耳 見者戀染 神名火乃 山黄葉 手折来君,ひとりのみ 見れば恋し み神なび の山の黄葉 手折り来り君,ひとりのみ みればこほしみ かむなびの やまのもみちば たをりけりきみ,右二首,なし,雑歌 寿歌 植物 宴席 三輪山 地名,"ひとりのみ[寛],
みればこほしみ,[寛]みれはこひしみ,
かむなびの,[寛]かみなひの,
やまのもみちば,[寛]やまのもみちは,
たをりけりきみ,[寛]たをりこむきみ,",31,35
13,3242,3225,なし,天雲之 影<塞>所見 隠来<矣> 長谷之河者 浦無蚊 船之依不来 礒無蚊 海部之釣不為 吉咲八師 浦者無友 吉畫矢寺 礒者無友 奥津浪 諍榜入来 白水郎之釣船,天雲の 影さへ見ゆる こもりくの 泊瀬の川は 浦なみか 舟の寄り来ぬ 礒なみか 海人の釣せぬ よしゑやし 浦はなくとも よしゑやし 礒はなくとも 沖つ波 競ひ漕入り来 海人の釣舟,あまくもの かげさへみゆる こもりくの はつせのかはは うらなみか ふねのよりこぬ いそなみか あまのつりせぬ よしゑやし うらはなくとも よしゑやし いそはなくとも おきつなみ きほひこぎりこ あまのつりぶね,（右二首）,寒 -> 塞 [元][天] / 笑 -> 矣 [西（訂正）][元][天][類] / 諍 [古][類][天] 淨,雑歌 枕詞 地名 桜井 奈良 寿歌 土地讃美,"あまくもの[寛],
かげさへみゆる,[寛]かけさえみ,
こもりくの,
はつせのかはは,[寛]せのかはは,
うらなみか,[寛]うらなきか,
ふねのよりこぬ[寛],
いそなみか,[寛]いそなか,
あまのつりせぬ[寛],
よしゑやし[寛],
うらはなくとも[寛],
よしゑやし[寛],
いそはなくとも[寛],
おきつなみ[寛],
きほひこぎりこ,[寛]いそひこきいりこ,
あまのつりぶね,[寛]あにまのつりふね,",91,105
13,3243,3226,反歌,沙邪礼浪 浮而流 長谷河 可依礒之 無蚊不怜也,さざれ波 浮きて流るる 泊瀬川 寄るべき礒の なきが寂しさ,さざれなみ うきてながるる はつせがは よるべきいその なきがさぶしさ,右二首,なし,雑歌 地名 奈良 桜井 土地讃美 寿歌,"さざれなみ,[寛]さされなみ,
うきてながるる,[寛]うきてなかるる,
はつせがは,[寛]はつせかは,
よるべきいその,[寛]よるへきいその,
なきがさぶしさ,[寛]なきかさひしさ,",31,35
13,3244,3227,なし,葦原笶 水穂之國丹 手向為跡 天降座兼 五百万 千万神之 神代従 云續来在 甘南備乃 三諸山者 春去者 春霞立 秋徃者 紅丹穂經 <甘>甞備乃 三諸乃神之 帶為 明日香之河之 水尾速 生多米難 石枕 蘿生左右二 新夜乃 好去通牟 事計 夢尓令見社 劔刀 齋祭 神二師座者,葦原の 瑞穂の国に 手向けすと 天降りましけむ 五百万 千万神の 神代より 言ひ継ぎ来る 神なびの みもろの山は 春されば 春霞立つ 秋行けば 紅にほふ 神なびの みもろの神の 帯ばせる 明日香の川の 水脈早み 生しためかたき 石枕 苔生すまでに 新夜の 幸く通はむ 事計り 夢に見せこそ 剣太刀 斎ひ祭れる 神にしませば,あしはらの みづほのくにに たむけすと あもりましけむ いほよろづ ちよろづかみの かむよより いひつぎきたる かむなびの みもろのやまは はるされば はるかすみたつ あきゆけば くれなゐにほふ かむなびの みもろのかみの おばせる あすかのかはの みをはやみ むしためかたき いしまくら こけむすまでに あらたよの さきくかよはむ ことはかり いめにみせこそ つるぎたち いはひまつれる かみにしませば,（右三首 但或書此短歌一首無有載之也）,耳 -> 甘 [西（訂正）][天][紀][細],雑歌 枕詞 地名 明日香 奈良 寿歌 神祭り 賀歌 新婚 永遠 婚礼,"あしはらの[寛],
みづほのくにに,[寛]みつほのくにに,
たむけすと[寛],
あもりましけむ[寛],
いほよろづ,[寛]いほよろつ,
ちよろづかみの,[寛]ちよろつかみの,
かむよより,[寛]かみよより,
いひつぎきたる,[寛]いひつききてある,
かむなびの,[寛]かみなひの,
みもろのやまは,[寛]みものやまは,
はるされば,[寛]はるされは,
はるかすみたつ,[寛]はるかすみたち,
あきゆけば,[寛]あきゆけは,
くれなゐにほふ[寛],
かむなびの,[寛]かみなひの,
みもろのかみの[寛],
おばせる,[寛]おひにせる,
あすかのかはの[寛],
みをはやみ[寛],
むしためかたき,[寛]いきためかたき,
いしまくら,[寛]いはまくら,
こけむすまでに,[寛]こけむすまてに,
あらたよの,[寛]あたらよの,
さきくかよはむ,[寛]よしゆきかよはむ,
ことはかり[寛],
いめにみせこそ,[寛]ゆめにみえこそ,
つるぎたち,[寛]つるきたち,
いはひまつれる,[寛]いはひまつらむ,
かみにしませば,[寛]かみにしいまさは,",174,202
13,3245,3228,反歌,神名備能 三諸之山丹 隠蔵杉 思将過哉 蘿生左右,神なびの 三諸の山に 斎ふ杉思ひ 過ぎめや 苔生すまでに,かむなびの みもろのやまに いはふすぎ おもひすぎめや こけむすまでに,（右三首 但或書此短歌一首無有載之也）,なし,雑歌 地名 明日香 奈良 寿歌 賀歌 新婚 永遠 婚礼,"かむなびの,[寛]かみなひの,
みもろのやまに,[寛]みむろのやまに,
いはふすぎ,[寛]かくれたる,
おもひすぎめや,[寛]すきしすきむや,
こけむすまでに,[寛]こけのむすまて,",31,35
13,3246,3229,（反歌）,五十串立 神酒座奉 神主部之 雲聚<玉>蔭 見者乏文,斎串立て みわ据ゑ奉る 祝部がうず の玉かげ見れ ばともしも,いぐしたて みわすゑまつる はふりへが うずのたまかげ みればともしも,右三首 但或書此短歌一首無有載之也,王 -> 玉 [元][天][類],雑歌 婚礼 神祭り 寿歌 新婚,"いぐしたて,[寛]いくしたて,
みわすゑまつる[寛],
はふりへが,[寛]かみぬしの,
うずのたまかげ,[寛]うすのたまかけ,
みればともしも,[寛]みれはともしも,",31,35
13,3247,3230,なし,帛Ｓ 楢従出而 水蓼 穂積至 鳥網張 坂手乎過 石走 甘南備山丹 朝宮 仕奉而 吉野部登 入座見者 古所念,みてぐらを 奈良より出でて 水蓼 穂積に至り 鳥網張る 坂手を過ぎ 石走る 神なび山に 朝宮に 仕へ奉りて 吉野へと 入ります見れば いにしへ思ほゆ,みてぐらを ならよりいでて みづたで ほづみにいたり となみはる さかてをすぎ いはばしる かむなびやまに あさみやに つかへまつりて よしのへと いりますみれば いにしへおもほゆ,（右二首）,なし,雑歌 道行翮 行幸 地名 明日香 吉野 奈良 聖武天皇,"みてぐらを,[寛]みてくらを,
ならよりいでて,[寛]ならよりいてて,
みづたで,[寛]みつたての,
ほづみにいたり,[寛]ほつみにいたり,
となみはる,[寛]とあみはる,
さかてをすぎ,[寛]さかとをすきて,
いはばしる,[寛]いははしる,
かむなびやまに,[寛]かみなひやまに,
あさみやに[寛],
つかへまつりて[寛],
よしのへと[寛],
いりますみれば,[寛]いりますみれは,
いにしへおもほゆ,[寛]むかしおもほゆ,",78,90
13,3248,3231,反歌,月日 攝友 久經流 三諸之山 礪津宮地,月は日は 変らひぬと も久に経る 三諸の山の 離宮ところ,つきはひは かはらひぬとも ひさにふる みもろのやまの とつみやところ,右二首 但或本歌曰 故王都跡津宮地也,なし,雑歌 地名 明日香 奈良 聖武天皇 宮廷讃美 寿歌,"つきはひは,[寛]つきもひも,
かはらひぬとも,[寛]かはりゆくとも,
ひさにふる[寛],
みもろのやまの[寛],
とつみやところ[寛],",31,35
13,3249,3231S,（反歌）右二首 但或本歌曰,故王都跡津宮地,古き都の 離宮ところ,ふるきみやこの とつみやところ,也,なし,雑歌 明日香 奈良 宮廷讃美 聖武天皇 寿歌,"ふるきみやこの[寛],
とつみやところ[寛],",14,15
13,3250,3232,なし,斧取而 丹生桧山 木折来而 筏尓作 二梶貫 礒榜廻乍 嶋傳 雖見不飽 三吉野乃 瀧動々 落白浪,斧取りて 丹生の桧山の 木伐り来て 筏に作り 真楫貫き 礒漕ぎ廻つつ 島伝ひ 見れども飽かず み吉野の 瀧もとどろに 落つる白波,をのとりて にふのひやまの きこりきて いかだにつくり まかぢぬき いそこぎみつつ しまづたひ みれどもあかず みよしのの たきもとどろに おつるしらなみ,（右二首）,なし,雑歌 地名 吉野 奈良 川讃美,"をのとりて[寛],
にふのひやまの[寛],
きこりきて[寛],
いかだにつくり,[寛]ふねにつくりて,
まかぢぬき,[寛]まかちぬき,
いそこぎみつつ,[寛]いそこきたみつ,
しまづたひ,[寛]しまつたひ,
みれどもあかず,[寛]みれともあかす,
みよしのの[寛],
たきもとどろに,[寛]たきもととろに,
おつるしらなみ,[寛]きつるしらなみ,",67,77
13,3251,3233,反歌,三芳野 瀧動々 落白浪 留西 妹見<西>巻 欲白浪,み吉野の 瀧もとどろに 落つる白波 留まりにし 妹に見せまく 欲しき白波,みよしのの たきもとどろに おつるしらなみ とまりにし いもにみせまく ほしきしらなみ,右二首,<> -> 西 [天][類],雑歌 地名 吉野 奈良 旋頭歌 土地讃美 望郷,"みよしのの[寛],
たきもとどろに,[寛]たきもととろに,
おつるしらなみ[寛],
とまりにし[寛],
いもにみせまく,[寛]いもをみまく,
ほしきしらなみ[寛],",38,43
